id,score_phrase,title,platform,score,genre,editors_choice,release_year,release_month,release_day
17031,Bad,Papo & Yo,PC,4.0,Adventure,N,2013,4,18
17032,Great,Motocross Madness,Xbox 360,8.4,Racing,N,2013,4,18
17033,Good,ShootMania Storm,PC,7.8,Shooter,N,2013,4,17
17034,Mediocre,Defiance,Xbox 360,5.5,Action,N,2013,4,17
17035,Mediocre,Defiance,PlayStation 3,5.2,Action,N,2013,4,17
17036,Bad,Zombie Tycoon 2: Brainhov's Revenge,PlayStation 3,4.9,Simulation,N,2013,5,10
17037,Bad,Zombie Tycoon 2: Brainhov's Revenge,PlayStation Vita,4.9,Simulation,N,2013,5,10
17038,Great,Sorcery!,iPhone,8.8,Adventure,N,2013,5,10
17039,Okay,Star Command,iPhone,6.7,Simulation,N,2013,5,9
17040,Great,Paper Titans,iPhone,8.2,"Puzzle, Adventure",N,2013,5,8
17041,Good,Gun Commando,iPhone,7.3,Shooter,N,2013,5,7
17042,Good,Age of Wushu,PC,7.0,RPG,N,2013,5,7
17043,Good,The House of the Dead: Overkill -- The Lost Reels,iPhone,7.7,Shooter,N,2013,5,6
17044,Mediocre,Mars: War Logs,PC,5.3,"Action, RPG",N,2013,5,3
17045,Mediocre,Defiance,PC,5.9,Action,N,2013,4,17
17046,Okay,Mittens,iPhone,6.2,"Puzzle, Action",N,2013,5,2
17047,Okay,Zeno Clash II,PC,6.4,Action,N,2013,5,2
17048,Amazing,Fez,PlayStation Vita,9.5,Platformer,Y,2013,5,1
17049,Amazing,Fez,PlayStation 4,9.5,Platformer,Y,2013,5,1
17050,Great,Plants vs. Zombies 2,iPhone,8.7,Strategy,N,2013,7,17
17051,Painful,Legends of Dawn,PC,2.8,RPG,N,2013,7,16
17052,Mediocre,Pacific Rim,Xbox 360,5.3,Action,N,2013,7,16
17053,Bad,Storm,PC,4.0,"Puzzle, Action",N,2013,7,13
17054,Amazing,Limbo,iPhone,9.0,Platformer,Y,2013,7,12
17055,Great,Mario & Luigi: Dream Team,Nintendo 3DS,8.0,"Action, RPG",N,2013,7,12
17056,Okay,Man of Steel HD,iPad,6.0,Action,N,2013,7,11
17057,Okay,Man of Steel,iPhone,6.0,Action,N,2013,7,11
17058,Great,Mutant Mudds Deluxe,PlayStation Vita,8.0,Platformer,N,2013,7,11
17059,Great,Mutant Mudds Deluxe,PlayStation 3,8.0,Platformer,N,2013,7,11
17060,Great,Mutant Mudds Deluxe,Wii U,8.0,Platformer,N,2013,7,11
17061,Bad,Dark,Xbox 360,4.0,Action,N,2013,7,11
17062,Bad,Dark,PC,4.0,Action,N,2013,7,11
17063,Mediocre,Time and Eternity,PlayStation 3,5.6,RPG,N,2013,7,11
17064,Great,The Walking Dead: 400 Days,PlayStation 3,8.9,"Adventure, Episodic",N,2013,7,2
17065,Great,The Walking Dead: 400 Days,PC,8.9,"Adventure, Episodic",N,2013,7,2
17066,Great,The Walking Dead: 400 Days,Xbox 360,8.9,"Adventure, Episodic",N,2013,7,2
17067,Great,The Walking Dead: 400 Days,Macintosh,8.9,"Adventure, Episodic",N,2013,7,2
17068,Great,Magic: The Gathering -- Duels of the Planeswalkers 2014,PlayStation 3,8.1,"Card, Battle",N,2013,6,29
17069,Great,Deus Ex: The Fall,iPhone,8.2,Shooter,N,2013,7,10
17070,Great,Deus Ex: The Fall,Android,8.2,Shooter,N,2013,7,10
17071,Bad,Leisure Suit Larry Reloaded,PC,4.1,"Adventure, Adult",N,2013,7,10
17072,Great,Shin Megami Tensei IV,Nintendo 3DS,8.5,RPG,N,2013,7,10
17073,Amazing,Kentucky Route Zero: Act 2,Macintosh,9.1,Adventure,Y,2013,7,10
17074,Amazing,Kentucky Route Zero: Act 2,PC,9.1,Adventure,Y,2013,7,10
17075,Amazing,Kentucky Route Zero: Act 2,Linux,9.1,Adventure,Y,2013,7,10
17076,Amazing,Sid Meier's Civilization V: Brave New World,Macintosh,9.4,Strategy,Y,2013,7,8
17077,Amazing,Sid Meier's Civilization V: Brave New World,PC,9.4,Strategy,Y,2013,7,8
17078,Okay,Deadpool,PlayStation 3,6.0,Action,N,2013,6,25
17079,Okay,Deadpool,Xbox 360,6.0,Action,N,2013,6,25
17080,Amazing,Borderlands 2: Tiny Tina's Assault on Dragon Keep,Xbox 360,9.2,"Shooter, RPG",Y,2013,6,25
17081,Great,XCOM: Enemy Unknown,iPhone,8.5,Strategy,N,2013,6,25
17082,Great,Muramasa Rebirth,PlayStation Vita,8.0,Simulation,N,2013,6,24
17083,Mediocre,Marvel Heroes,PC,5.7,RPG,N,2013,6,21
17084,Great,Magic: The Gathering -- Duels of the Planeswalkers 2014,PC,8.1,"Card, Battle",N,2013,6,29
17085,Great,Magic: The Gathering -- Duels of the Planeswalkers 2014,Android,8.1,"Card, Battle",N,2013,6,29
17086,Great,Magic: The Gathering -- Duels of the Planeswalkers 2014,Xbox 360,8.1,"Card, Battle",N,2013,6,29
17087,Great,Magic: The Gathering -- Duels of the Planeswalkers 2014,iPad,8.1,"Card, Battle",N,2013,6,29
17088,Good,New Super Luigi U (Nintendo eShop Edition),Wii U,7.3,Platformer,N,2013,6,27
17089,Good,New Super Luigi U,Wii U,7.3,Platformer,N,2013,6,27
17090,Great,Red Orchestra 2: Rising Storm,PC,8.3,Shooter,N,2013,6,27
17091,Good,Cloudberry Kingdom,Wii U,7.4,Platformer,N,2013,7,30
17092,Amazing,PixelJunk Monsters: Ultimate HD,PlayStation Vita,9.0,Strategy,N,2013,7,30
17093,Okay,Jak and Daxter Collection,PlayStation Vita,6.8,Platformer,N,2013,7,27
17094,Amazing,Stealth Inc.: A Clone in the Dark,PlayStation 3,9.2,Platformer,N,2013,7,27
17095,Amazing,Stealth Inc.: A Clone in the Dark,PlayStation Vita,9.2,Platformer,N,2013,7,27
17096,Amazing,Rogue Legacy,PlayStation Vita,9.0,RPG,Y,2013,7,26
17097,Good,NCAA Football 14,Xbox 360,7.4,Sports,N,2013,7,5
17098,Good,NCAA Football 14,PlayStation 3,7.4,Sports,N,2013,7,5
17099,Mediocre,Game & Wario,Wii U,5.1,Party,N,2013,6,21
17100,Amazing,Gunpoint,PC,9.0,"Puzzle, Action",Y,2013,6,21
17101,Good,The Night of the Rabbit,PC,7.9,Adventure,N,2013,6,7
17102,Good,The Night of the Rabbit,Macintosh,7.9,Adventure,N,2013,6,7
17103,Good,The Incredible Adventures of Van Helsing,PC,7.0,"Action, RPG",N,2013,6,7
17104,Good,The Incredible Adventures of Van Helsing,Macintosh,7.0,"Action, RPG",N,2013,6,7
17105,Great,Wargame: AirLand Battle,PC,8.4,Strategy,N,2013,6,5
17106,Good,The Wonderful 101,Wii U,7.4,Action,N,2013,8,18
17107,Great,Disney Infinity -- PC Game,PC,8.7,Action,N,2013,8,18
17108,Great,Disney Infinity,Wii,8.7,Action,N,2013,8,18
17109,Great,Disney Infinity,Xbox 360,8.7,Action,N,2013,8,18
17110,Great,Disney Infinity,Wii U,8.7,Action,N,2013,8,18
17111,Great,Disney Infinity,PlayStation 3,8.7,Action,N,2013,8,18
17112,Great,Dungeons & Dragons: Chronicles of Mystara,Xbox 360,8.3,Action,N,2013,6,27
17113,Great,Dungeons & Dragons: Chronicles of Mystara,PC,8.3,Action,N,2013,6,27
17114,Great,Dungeons & Dragons: Chronicles of Mystara,Wii U,8.3,Action,N,2013,6,27
17115,Great,Dungeons & Dragons: Chronicles of Mystara,PlayStation 3,8.3,Action,N,2013,6,27
17116,Mediocre,World War Z,iPhone,5.3,Shooter,N,2013,6,27
17117,Okay,Penny Arcade's On the Rain-slick Precipice of Darkness 4,PC,6.0,RPG,N,2013,6,26
17118,Okay,Penny Arcade's On the Rain-slick Precipice of Darkness 4,Xbox 360,6.0,RPG,N,2013,6,26
17119,Great,Project X Zone,Nintendo 3DS,8.0,RPG,N,2013,6,26
17120,Okay,Disney Epic Mickey 2: The Power of Two,PlayStation Vita,6.2,"Action, Adventure",N,2013,6,26
17121,Amazing,Rogue Legacy,PC,9.0,RPG,Y,2013,7,26
17122,Amazing,Rogue Legacy,PlayStation 3,9.0,RPG,Y,2013,7,26
17123,Amazing,Rogue Legacy,PlayStation 4,9.0,RPG,Y,2013,7,26
17124,Okay,Attack of the Friday Monsters: A Tokyo Tale,Nintendo 3DS,6.2,Adventure,N,2013,7,25
17125,Good,Shadowrun Returns,PC,7.3,RPG,N,2013,7,25
17126,Amazing,EarthBound,Wii U,9.0,RPG,N,2013,7,24
17127,Good,The Denpa Men 2: Beyond the Waves,Nintendo 3DS,7.9,RPG,N,2013,6,5
17128,Masterpiece,The Last of Us,PlayStation 3,10.0,Action,Y,2013,6,5
17129,Great,State of Decay,Xbox 360,8.9,Action,N,2013,6,5
17130,Good,Gravity Guy 2,iPhone,7.0,Platformer,N,2013,6,4
17131,Amazing,Animal Crossing: New Leaf,Nintendo 3DS,9.6,Simulation,Y,2013,6,4
17132,Great,CastleStorm,Xbox 360,8.0,Strategy,N,2013,6,3
17133,Great,CastleStorm,PlayStation 3,8.0,Strategy,N,2013,6,3
17134,Mediocre,The Starship Damrey,Nintendo 3DS,5.3,Adventure,N,2013,6,3
17135,Mediocre,Remember Me,PlayStation 3,5.9,"Action, Adventure",N,2013,6,2
17136,Amazing,Gone Home,Macintosh,9.5,Simulation,Y,2013,8,15
17137,Amazing,Gone Home,Xbox One,9.5,Simulation,Y,2013,8,15
17138,Amazing,Gone Home,PC,9.5,Simulation,Y,2013,8,15
17139,Amazing,Gone Home,Linux,9.5,Simulation,Y,2013,8,15
17140,Amazing,Gone Home,PlayStation 4,9.5,Simulation,Y,2013,8,15
17141,Great,Europa Universalis IV,PC,8.9,Strategy,N,2013,8,15
17142,Great,Europa Universalis IV,Macintosh,8.9,Strategy,N,2013,8,15
17143,Amazing,Tom Clancy's Splinter Cell: Blacklist,PC,9.2,Action,Y,2013,8,14
17144,Amazing,Tom Clancy's Splinter Cell: Blacklist,PlayStation 3,9.2,Action,Y,2013,8,14
17145,Okay,Neverwinter,PC,6.8,"Action, RPG",N,2013,6,26
17146,Great,Company of Heroes 2,PC,8.4,Strategy,N,2013,6,26
17147,Okay,Magrunner: Dark Pulse,PC,6.8,"Puzzle, Action",N,2013,6,25
17148,Okay,Deadpool,PC,6.0,Action,N,2013,6,25
17149,Amazing,Dota 2,PC,9.4,RPG,Y,2013,7,24
17150,Bad,R.I.P.D.: The Game,PC,4.5,Action,N,2013,7,23
17151,Bad,Sine Mora,iPhone,4.9,Shooter,N,2013,7,23
17152,Great,Velocity Ultra,PC,8.4,Shooter,N,2013,7,23
17153,Great,Velocity Ultra,PlayStation 3,8.4,Shooter,N,2013,7,23
17154,Great,Velocity Ultra,PlayStation Vita,8.4,Shooter,N,2013,7,23
17155,Great,Pikmin 3,Wii U,8.8,Strategy,Y,2013,7,22
17156,Great,Dynasty Warriors 8,PlayStation 3,8.7,Action,N,2013,7,18
17157,Great,Dynasty Warriors 8,Xbox 360,8.7,Action,N,2013,7,18
17158,Mediocre,Remember Me,Xbox 360,5.9,"Action, Adventure",N,2013,6,2
17159,Good,Sniper Elite V2,Wii U,7.0,Action,N,2013,6,1
17160,Amazing,The Swapper,PlayStation 4,9.3,Platformer,Y,2013,6,1
17161,Amazing,The Legend of Zelda: The Wind Waker HD,Wii U,9.8,"Action, Adventure",Y,2013,9,17
17162,Amazing,The Legend of Zelda: The Wind Waker HD (Nintendo eShop Edition),Wii U,9.8,"Action, Adventure",Y,2013,9,17
17163,Masterpiece,Grand Theft Auto V,PlayStation 3,10.0,"Action, Adventure",Y,2013,9,16
17164,Masterpiece,Grand Theft Auto V,Xbox 360,10.0,"Action, Adventure",Y,2013,9,16
17165,Okay,Space Hulk,PC,6.7,Strategy,N,2013,8,30
17166,Okay,Guncraft,PC,6.4,Shooter,N,2013,8,27
17167,Mediocre,Killer is Dead,PlayStation 3,5.0,Action,N,2013,8,27
17168,Mediocre,Killer is Dead,Xbox 360,5.0,Action,N,2013,8,27
17169,Okay,Lost Planet 3,PlayStation 3,6.2,Action,N,2013,8,27
17170,Okay,Lost Planet 3,Xbox 360,6.2,Action,N,2013,8,27
17171,Amazing,Tom Clancy's Splinter Cell: Blacklist,Wii U,9.2,Action,Y,2013,8,14
17172,Amazing,Tom Clancy's Splinter Cell: Blacklist,Xbox 360,9.2,Action,Y,2013,8,14
17173,Good,Saints Row IV,Xbox 360,7.3,Action,N,2013,8,14
17174,Good,Saints Row IV,PC,7.3,Action,N,2013,8,14
17175,Good,Saints Row IV,PlayStation 3,7.3,Action,N,2013,8,14
17176,Good,Dishonored: The Brigmore Witches,Xbox 360,7.5,Action,N,2013,8,14
17177,Good,Dishonored: The Brigmore Witches,PC,7.5,Action,N,2013,8,14
17178,Good,Dishonored: The Brigmore Witches,PlayStation 3,7.5,Action,N,2013,8,14
17179,Great,PayDay 2,PlayStation 3,8.0,Shooter,N,2013,8,13
17180,Good,StreetPass Monster Manor,Nintendo 3DS,7.9,Adventure,N,2013,7,18
17181,Good,StreetPass Warrior's Way,Nintendo 3DS,7.0,Strategy,N,2013,7,17
17182,Mediocre,StreetPass Flower Town,Nintendo 3DS,5.0,Simulation,N,2013,7,17
17183,Great,StreetPass Mii Force,Nintendo 3DS,8.5,Shooter,N,2013,7,17
17184,Okay,Call of Duty: Strike Team,iPhone,6.0,Shooter,N,2013,9,12
17185,Great,Final Fantasy XIV Online: A Realm Reborn,PlayStation 4,8.6,RPG,N,2013,9,11
17186,Great,Final Fantasy XIV Online: A Realm Reborn,PC,8.6,RPG,N,2013,9,11
17187,Great,Final Fantasy XIV Online: A Realm Reborn,PlayStation 3,8.6,RPG,N,2013,9,11
17188,Great,Kingdom Hearts HD 1.5 ReMIX,PlayStation 3,8.5,"Action, Compilation",N,2013,9,10
17189,Great,Amnesia: A Machine for Pigs,PC,8.3,Adventure,N,2013,9,10
17190,Okay,Lost Planet 3,PC,6.2,Action,N,2013,8,27
17191,Good,Teleglitch: Die More Edition,Linux,7.8,Shooter,N,2013,8,27
17192,Good,Teleglitch: Die More Edition,PC,7.8,Shooter,N,2013,8,27
17193,Good,Teleglitch: Die More Edition,Macintosh,7.8,Shooter,N,2013,8,27
17194,Amazing,Rayman Legends,Xbox 360,9.5,Platformer,Y,2013,8,26
17195,Amazing,Rayman Legends,PlayStation 4,9.5,Platformer,Y,2013,8,26
17196,Amazing,Rayman Legends,PlayStation 3,9.5,Platformer,Y,2013,8,26
17197,Amazing,Rayman Legends,Xbox One,9.5,Platformer,Y,2013,8,26
17198,Amazing,Rayman Legends,Wii U,9.5,Platformer,Y,2013,8,26
17199,Great,PayDay 2,PC,8.0,Shooter,N,2013,8,13
17200,Amazing,Diablo III,PlayStation 3,9.0,"Action, RPG",Y,2013,9,10
17201,Amazing,Diablo III,Xbox 360,9.0,"Action, RPG",Y,2013,9,10
17202,Great,Total War: Rome II,PC,8.8,Strategy,Y,2013,9,6
17203,Great,NHL 14,PlayStation 3,8.3,Sports,N,2013,9,6
17204,Great,NHL 14,Xbox 360,8.3,Sports,N,2013,9,6
17205,Great,Puppeteer,PlayStation 3,8.5,Platformer,N,2013,9,6
17206,Amazing,Rayman Legends,PC,9.5,Platformer,Y,2013,8,26
17207,Great,Madden NFL 25,Xbox 360,8.5,Sports,N,2013,8,23
17208,Great,Madden NFL 25,PlayStation 3,8.5,Sports,N,2013,8,23
17209,Mediocre,Flashback,PlayStation 3,5.8,Action,N,2013,8,21
17210,Mediocre,Flashback,Xbox 360,5.8,Action,N,2013,8,21
17211,Mediocre,Flashback,PC,5.8,Action,N,2013,8,21
17212,Good,Charlie Murder,Xbox 360,7.0,Action,N,2013,8,21
17213,Mediocre,The Bureau: XCOM Declassified,Xbox 360,5.5,Shooter,N,2013,8,20
17214,Great,PayDay 2,Xbox 360,8.0,Shooter,N,2013,8,13
17215,Great,"Papers, Please",PC,8.7,Simulation,N,2013,8,12
17216,Good,DuckTales Remastered,Wii U,7.0,Platformer,N,2013,8,12
17217,Good,DuckTales Remastered,PC,7.0,Platformer,N,2013,8,12
17218,Good,DuckTales Remastered,PlayStation 3,7.0,Platformer,N,2013,8,12
17219,Good,Divekick,PC,7.0,Fighting,N,2013,9,5
17220,Good,Divekick,PlayStation 3,7.0,Fighting,N,2013,9,5
17221,Good,Divekick,PlayStation Vita,7.0,Fighting,N,2013,9,5
17222,Great,Killzone: Mercenary,PlayStation Vita,8.0,Shooter,N,2013,9,5
17223,Good,Outlast,PC,7.8,"Action, Adventure",N,2013,9,4
17224,Good,Outlast,PlayStation 4,7.8,"Action, Adventure",N,2013,9,4
17225,Okay,Castle of Illusion Starring Mickey Mouse,PC,6.7,Platformer,N,2013,9,3
17226,Mediocre,The Bureau: XCOM Declassified,PC,5.5,Shooter,N,2013,8,20
17227,Mediocre,The Bureau: XCOM Declassified,PlayStation 3,5.5,Shooter,N,2013,8,20
17228,Amazing,Guacamelee!,PC,9.1,"Platformer, Action",N,2013,8,7
17229,Great,Ibb & Obb,PlayStation 3,8.3,Platformer,N,2013,8,7
17230,Good,Divinity: Dragon Commander,PC,7.8,"Strategy, RPG",N,2013,8,7
17231,Amazing,Spelunky,PC,9.0,Platformer,Y,2013,8,6
17232,Great,Brothers: A Tale of Two Sons,PC,8.2,Adventure,N,2013,8,6
17233,Great,Brothers: A Tale of Two Sons,Xbox 360,8.2,Adventure,N,2013,8,6
17234,Great,Brothers: A Tale of Two Sons,PlayStation 3,8.2,Adventure,N,2013,8,6
17235,Bad,Rise of the Triad,PC,4.3,Shooter,N,2013,8,6
17236,Great,Tales of Xillia,PlayStation 3,8.0,RPG,N,2013,8,6
17237,Okay,Castle of Illusion Starring Mickey Mouse,Xbox 360,6.7,Platformer,N,2013,9,3
17238,Okay,Teenage Mutant Ninja Turtles: Out of the Shadows,Xbox 360,6.1,Action,N,2013,9,2
17239,Great,Dragon's Crown,PlayStation Vita,8.5,Action,N,2013,7,31
17240,Great,Dragon's Crown,PlayStation 3,8.5,Action,N,2013,7,31
17241,Okay,Halo: Spartan Assault,Windows Phone,6.7,Shooter,N,2013,7,30
17242,Okay,Halo: Spartan Assault,Windows Surface,6.7,Shooter,N,2013,7,30
17243,Okay,Halo: Spartan Assault,PC,6.7,Shooter,N,2013,7,30
17244,Amazing,The Raven: Legacy of a Master Thief Chapter I: The Eye of the Sphinx,PlayStation 3,9.0,Adventure,Y,2013,7,30
17245,Amazing,The Raven: Legacy of a Master Thief Chapter I: The Eye of the Sphinx,PC,9.0,Adventure,Y,2013,7,30
17246,Amazing,The Raven: Legacy of a Master Thief Chapter I: The Eye of the Sphinx,Macintosh,9.0,Adventure,Y,2013,7,30
17247,Amazing,The Raven: Legacy of a Master Thief Chapter I: The Eye of the Sphinx,Linux,9.0,Adventure,Y,2013,7,30
17248,Amazing,The Raven: Legacy of a Master Thief Chapter I: The Eye of the Sphinx,Xbox 360,9.0,Adventure,Y,2013,7,30
17249,Good,Cloudberry Kingdom,PlayStation 3,7.4,Platformer,N,2013,7,30
17250,Good,Just Dance 2014,PlayStation 3,7.7,Music,N,2013,10,11
17251,Amazing,The Wolf Among Us: Episode 1 -- Faith,Xbox 360,9.0,Adventure,Y,2013,10,10
17252,Amazing,The Wolf Among Us: Episode 1 -- Faith,iPad,9.0,Adventure,Y,2013,10,10
17253,Amazing,The Wolf Among Us: Episode 1 -- Faith,PC,9.0,Adventure,Y,2013,10,10
17254,Amazing,The Wolf Among Us: Episode 1 -- Faith,PlayStation 3,9.0,Adventure,Y,2013,10,10
17255,Okay,Dead Man's Draw,iPhone,6.2,Card,N,2013,10,10
17256,Mediocre,Dragon's Prophet,PC,5.1,RPG,N,2013,10,8
17257,Okay,Beyond: Two Souls,PlayStation 3,6.0,Adventure,N,2013,10,8
17258,Great,Lone Survivor (Director’s Cut),PlayStation Vita,8.6,Adventure,N,2013,10,4
17259,Mediocre,The Raven: Legacy of a Master Thief Chapter II: Ancestry of Lies,PC,5.5,Adventure,N,2013,10,4
17260,Mediocre,The Raven: Legacy of a Master Thief Chapter II: Ancestry of Lies,Linux,5.5,Adventure,N,2013,10,4
17261,Mediocre,The Raven: Legacy of a Master Thief Chapter II: Ancestry of Lies,Xbox 360,5.5,Adventure,N,2013,10,4
17262,Mediocre,The Raven: Legacy of a Master Thief Chapter II: Ancestry of Lies,Macintosh,5.5,Adventure,N,2013,10,4
17263,Mediocre,The Raven: Legacy of a Master Thief Chapter II: Ancestry of Lies,PlayStation 3,5.5,Adventure,N,2013,10,4
17264,Good,Armored Core: Verdict Day,PlayStation 3,7.6,Simulation,N,2013,10,1
17265,Good,Rain,PlayStation 3,7.0,Adventure,N,2013,10,1
17266,Amazing,Disgaea D2: A Brighter Darkness,PlayStation 3,9.1,Action,Y,2013,9,30
17267,Good,MechWarrior Online,PC,7.3,"Action, Simulation",N,2013,9,28
17268,Amazing,Pokemon Y,Nintendo 3DS,9.0,RPG,Y,2013,10,4
17269,Amazing,Pokemon X,Nintendo 3DS,9.0,RPG,Y,2013,10,4
17270,Great,F1 2013,PlayStation 3,8.0,Racing,N,2013,10,4
17271,Great,F1 2013,Xbox 360,8.0,Racing,N,2013,10,4
17272,Great,F1 2013,PC,8.0,Racing,N,2013,10,4
17273,Bad,Alien Rage,PC,4.4,Shooter,N,2013,10,2
17274,Awful,Dragon Fantasy Book II,PlayStation 3,3.0,RPG,N,2013,10,2
17275,Awful,Dragon Fantasy Book II,PlayStation Vita,3.0,RPG,N,2013,10,2
17276,Great,Shadow Warrior,PC,8.6,Shooter,N,2013,10,2
17277,Bad,Carnivores: Dinosaur Hunter HD,PlayStation 3,4.0,Shooter,N,2013,9,27
17278,Good,Warhammer Quest,iPhone,7.5,"Action, RPG",N,2013,9,26
17279,Amazing,NBA 2K14,Xbox 360,9.3,Sports,Y,2013,9,26
17280,Amazing,NBA 2K14,PlayStation 3,9.3,Sports,Y,2013,9,26
17281,Amazing,Scribblenauts Unmasked: A DC Comics Adventure,PC,9.1,"Puzzle, Action",Y,2013,9,25
17282,Amazing,Scribblenauts Unmasked: A DC Comics Adventure,Nintendo 3DS,9.1,"Puzzle, Action",Y,2013,9,25
17283,Amazing,Scribblenauts Unmasked: A DC Comics Adventure,Wii U,9.1,"Puzzle, Action",Y,2013,9,25
17284,Great,Etrian Odyssey Untold: The Millennium Girl,Nintendo 3DS,8.5,RPG,N,2013,9,23
17285,Amazing,FIFA 14,PlayStation 3,9.0,Sports,Y,2013,9,23
17286,Good,Guardians of Middle-earth,PC,7.9,Battle,N,2013,10,1
17287,Bad,Takedown: Red Sabre,PC,4.0,Shooter,N,2013,10,1
17288,Amazing,FIFA 14,PC,9.0,Sports,Y,2013,9,23
17289,Okay,Narco Terror,PlayStation 3,6.5,Shooter,N,2013,9,19
17290,Okay,Narco Terror,PC,6.5,Shooter,N,2013,9,19
17291,Good,ArmA III,PC,7.0,Shooter,N,2013,9,19
17292,Great,Pro Evolution Soccer 2014,Xbox 360,8.4,Sports,N,2013,9,18
17293,Great,Pro Evolution Soccer 2014,PC,8.4,Sports,N,2013,9,18
17294,Amazing,LEGO Marvel Super Heroes,PC,9.0,Action,Y,2013,10,22
17295,Amazing,LEGO Marvel Super Heroes,Xbox One,9.0,Action,Y,2013,10,22
17296,Amazing,LEGO Marvel Super Heroes,PlayStation 3,9.0,Action,Y,2013,10,22
17297,Amazing,LEGO Marvel Super Heroes,Xbox 360,9.0,Action,Y,2013,10,22
17298,Amazing,LEGO Marvel Super Heroes,PlayStation 4,9.0,Action,Y,2013,10,22
17299,Amazing,LEGO Marvel Super Heroes,Wii U,9.0,Action,Y,2013,10,22
17300,Amazing,XCOM: Enemy Within,PC,9.0,Strategy,Y,2013,11,11
17301,Amazing,XCOM: Enemy Within -- Commander Edition,PlayStation 3,9.0,Strategy,Y,2013,11,11
17302,Great,Path of Exile,PC,8.8,"Action, RPG",N,2013,11,9
17303,Bad,Mario & Sonic at the Sochi 2014 Olympic Winter Games,Wii U,4.5,Sports,N,2013,11,9
17304,Great,Rayman Fiesta Run,iPhone,8.9,Platformer,N,2013,11,8
17305,Great,Call of Duty: Ghosts,PlayStation 4,8.8,Shooter,N,2013,11,5
17306,Great,Pro Evolution Soccer 2014,PlayStation 3,8.4,Sports,N,2013,9,18
17307,Amazing,Infinity Blade III,iPhone,9.1,"Fighting, Action",Y,2013,9,18
17308,Amazing,SteamWorld Dig,PlayStation 4,9.5,Platformer,Y,2013,9,18
17309,Amazing,SteamWorld Dig,PlayStation Vita,9.5,Platformer,Y,2013,9,18
17310,Amazing,SteamWorld Dig,Nintendo 3DS,9.5,Platformer,Y,2013,9,18
17311,Amazing,SteamWorld Dig,PC,9.5,Platformer,Y,2013,9,18
17312,Amazing,The Pinball Arcade,PC,9.0,Pinball,Y,2013,11,19
17313,Great,Dead Rising 3,Xbox One,8.3,Action,N,2013,11,18
17314,Good,Powerstar Golf,Xbox One,7.0,Sports,N,2013,11,18
17315,Mediocre,Crimson Dragon,Xbox One,5.9,Action,N,2013,11,18
17316,Okay,LocoCycle,Xbox One,6.4,Action,N,2013,11,18
17317,Great,Killer Instinct,Xbox One,8.4,Fighting,N,2013,11,18
17318,Great,Deus Ex: Human Revolution -- Director's Cut,Wii U,8.3,Shooter,N,2013,10,22
17319,Great,Rune Factory 4,Nintendo 3DS,8.0,RPG,N,2013,10,19
17320,Great,The Stanley Parable,PC,8.8,Adventure,N,2013,10,18
17321,Great,The Stanley Parable,Macintosh,8.8,Adventure,N,2013,10,18
17322,Mediocre,Sonic: Lost World,Wii U,5.8,Platformer,N,2013,10,18
17323,Good,Glare,PC,7.1,"Platformer, Action",N,2013,10,18
17324,Okay,Knock-Knock,PC,6.2,Adventure,N,2013,10,17
17325,Great,140,PC,8.0,Platformer,N,2013,10,16
17326,Good,Soundodger,PC,7.3,"Music, Action",N,2013,10,15
17327,Great,Call of Duty: Ghosts,PC,8.8,Shooter,N,2013,11,5
17328,Great,Call of Duty: Ghosts,Xbox One,8.8,Shooter,N,2013,11,5
17329,Great,Call of Duty: Ghosts,PlayStation 3,8.8,Shooter,N,2013,11,5
17330,Great,Call of Duty: Ghosts,Xbox 360,8.8,Shooter,N,2013,11,5
17331,Great,Call of Duty: Ghosts,Wii U,8.8,Shooter,N,2013,11,5
17332,Mediocre,Hometown Story,Nintendo 3DS,5.0,Adventure,N,2013,11,5
17333,Awful,SpongeBob SquarePants: Plankton's Robotic Revenge,PlayStation 3,3.5,Adventure,N,2013,11,1
17334,Good,Madden NFL 25,PlayStation 4,7.6,Sports,N,2013,11,15
17335,Good,Madden NFL 25,Xbox One,7.6,Sports,N,2013,11,15
17336,Amazing,The Legend of Zelda: A Link Between Worlds,Nintendo 3DS,9.4,Adventure,Y,2013,11,14
17337,Great,Killzone: Shadow Fall,PlayStation 4,8.0,Shooter,N,2013,11,13
17338,Mediocre,Knack,PlayStation 4,5.9,Action,N,2013,11,13
17339,Amazing,Resogun,PlayStation 4,9.0,Shooter,Y,2013,11,13
17340,Good,Contrast,PC,7.5,"Puzzle, Action",N,2013,11,13
17341,Good,Contrast,PlayStation 4,7.5,"Puzzle, Action",N,2013,11,13
17342,Amazing,Flower,PlayStation 4,9.5,Action,Y,2013,11,13
17343,Great,Skylanders Swap Force,Xbox 360,8.2,"Action, Adventure",N,2013,10,13
17344,Great,Skylanders Swap Force,PlayStation 3,8.2,"Action, Adventure",N,2013,10,13
17345,Great,Skylanders Swap Force,Wii U,8.2,"Action, Adventure",N,2013,10,13
17346,Great,Skylanders Swap Force,Wii,8.2,"Action, Adventure",N,2013,10,13
17347,Good,Skylanders Swap Force,Nintendo 3DS,7.1,Adventure,N,2013,10,13
17348,Bad,Legends of Aethereus,PC,4.7,"Action, RPG",N,2013,10,11
